time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0031472635340835,0,7246.2755198454,10548.705482642,15391.651445433,-0.0011741482788598,-0.02063401139982,-13876.612618138
