time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.011324435485666,0,16090.692278353,19245.369158503,30126.908684206,0,-0.034668916872191,-21363.306606233
