time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0042473890693876,0,8228.6119951298,11107.547295715,16633.617898371,-0.00026229212896931,-0.019927370072245,-13455.472941276
