time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0051302035488641,0,8230.3877835983,10549.598892974,16093.966270127,0,-0.019807041506848,-11977.529340475
