time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0054911575626396,0,13178.581656312,19218.324720218,28025.014632815,-0.0021062002462319,-0.03631716674633,-25326.071431095
