time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0035611811094573,0,9199.0810638909,13773.02670754,19909.455835813,-0.0020015319284323,-0.027040681846523,-18624.544759968
