time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0035213767101116,0,8577.8384221273,12455.085696643,18188.940600589,-0.001260641179665,-0.022795499133017,-16341.903634352
