time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0037429058823451,0,7147.4679996528,9860.8539922562,14654.369872119,-0.00042406474922341,-0.019203555231783,-12249.713949663
