time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0031432999590209,0,7606.1725605205,11141.877245992,16223.241259312,-0.0012920583522283,-0.021263183130551,-14748.836799862
