time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,3996132.7175103,0,7160.3669860067,9612.2962003651,14422.593750534,-200826.22720863,-18342351.068627,-11567.919746886
