time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0040728365632562,0,10485.721085419,15646.465237563,22642.788940948,-0.0021858270692906,-0.030359039127579,-21089.576564556
