time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0049864263407277,0,9025.4520745613,12110.701695825,18174.116159585,-0.00024609916078971,-0.022848122610232,-14566.935202154
