time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0056460302016011,0,13023.096539034,18667.541877268,27380.21880586,-0.0016204120817797,-0.034349676558051,-24170.916032184
