time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0042488891159749,0,8844.4860171108,12304.755192037,18233.258012895,-0.00062593120156124,-0.022592773015366,-15429.418092679
