time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0038503790148737,0,8535.7303134004,12238.451423068,17948.905712706,-0.0011103007202564,-0.023453936290697,-15850.755482849
