time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0036491215355025,0,6559.3869991307,8714.4007970628,13123.744296427,-0.00010823567931245,-0.016085226561512,-10356.196324937
