time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.003790382024848,0,8943.2856053327,13081.411514619,19056.628313801,-0.0015236052894953,-0.025451467255582,-17291.021166618
