time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0035132776728381,0,9749.0205843883,14663.045968909,21164.288797644,-0.0020993820285532,-0.027361654019655,-19914.069107071
