time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0061171552794075,0,16027.20119819,24281.872551597,34964.414010802,-0.0039828365483977,-0.049160884254106,-33203.75249402
