time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.00247231505916,0,4984.9783542348,7000.6905178176,10340.149562358,-0.00046461197058374,-0.013697075431933,-8869.292383981
