time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0041221570187167,0,10079.895274812,14709.030945828,21444.708863562,-0.0015972153157846,-0.027351350385679,-19396.29940504
