time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.004715280117476,0,11638.676484777,17140.038941318,24912.566321062,-0.0020992368558521,-0.032780590642392,-22809.024908609
