time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0026255370925662,0,5946.4060094367,8549.235128427,12526.703913687,-0.00079511500126533,-0.016201606116973,-11104.072628868
