time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0038384871688504,0,9555.7045989083,14268.136247924,20643.643488176,-0.0020788279256883,-0.028715205075144,-19243.94100851
