time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0040973073736219,0,9523.3305592793,13857.993550397,20222.945359189,-0.0015189238361875,-0.026809676136142,-18222.593854266
