time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0033186780515554,0,7532.5532733416,10916.376891987,15952.150504691,-0.0011514332422463,-0.021282257750496,-14295.141584776
