time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0027196630371386,0,6441.0387028187,9365.89067373,13670.991402138,-0.00099646480536324,-0.017730942373449,-12306.576662908
