time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.005302743275739,0,11377.891986112,16280.251996059,23893.144951582,-0.001472847016486,-0.031992033487281,-21040.708990268
