time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0038386894474441,0,11049.951197832,16715.382294836,24081.244948505,-0.0024571838761214,-0.030671391871232,-22824.270000447
