time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0041514814879579,0,8196.536788567,11227.270521788,16726.823928083,-0.00039129964564876,-0.02067021307275,-13833.8427095
