time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0037980857554994,0,7746.5546973063,10702.127561471,15896.975659367,-0.00045108001728791,-0.01960061775406,-13315.456044658
