time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0033181526124233,0,7957.9648012988,11642.913611554,16959.73129379,-0.0013386128886907,-0.022307052495488,-15393.231178582
