time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0041199529955333,0,8454.4381389945,11717.765561738,17386.170898862,-0.00054272573536918,-0.021554812193346,-14631.78728144
