time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0051964260305145,0,12551.119580434,18297.734768886,26685.287860322,-0.0019836547776487,-0.034315771138993,-24105.540173704
