time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.003515296688943,0,8735.0002861632,12880.425603392,18713.317489824,-0.0015948358257787,-0.024602010917334,-17162.305456783
