time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0033149024814431,0,7689.7965351016,11275.089594241,16411.992055184,-0.0013823947098953,-0.022532657717244,-14939.308112474
