time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0044937981919816,0,10555.479025194,15379.798304356,22433.983933912,-0.0017004257651813,-0.029593431401134,-20250.064890666
