time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.003799500328985,0,9857.5675532083,14602.900441957,21183.348569123,-0.001842321978238,-0.027241569821068,-19545.392149558
