time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0040195147646024,0,9526.1577736837,13963.727997408,20327.467342904,-0.0016691484056352,-0.027283287415145,-18496.559369103
