time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0044705829474744,0,9854.0005011044,14176.60627683,20767.524963408,-0.001369728242919,-0.027674020615779,-18425.702193031
