time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0033951933390284,0,8241.2775460496,12092.748019272,17597.771785233,-0.0014319705042579,-0.023166737921037,-16034.623592978
