time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0033026989844926,0,7592.8995133778,10973.88458716,16050.916031349,-0.0010950321969373,-0.02090070027655,-14330.522159504
