time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0032624564450847,0,7637.7952289966,11058.580851132,16165.027256552,-0.0011146126052415,-0.020826702255081,-14467.60674506
