time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0034547498829635,0,9141.0372257341,13809.623087677,19903.56297155,-0.0021793682074328,-0.027468011386044,-18833.408093443
