time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.003424850516948,0,7767.5913358566,11163.974495071,16359.718905872,-0.0010312625831544,-0.021101532764967,-14495.349956106
