time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0039998560065844,0,8501.7370543092,12091.288024327,17782.004903603,-0.00098877055312408,-0.023461013609167,-15527.520660539
