time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0033323871851965,0,7645.1158533132,10953.459465634,16068.332634308,-0.00094816044332146,-0.020228594709699,-14175.653977626
