time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0048215398264217,0,11682.863798104,17141.16933175,24945.157849193,-0.0020307830215302,-0.032884057197736,-22726.636531133
