time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0028691490460421,0,6874.6407143753,10137.051035077,14727.671524604,-0.001301440616249,-0.020078547563963,-13506.769173885
