time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0033465450249196,0,6371.269143561,8582.9480340792,12862.218418356,-0.0001923717568636,-0.015574606597428,-10372.270077582
