time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0042879994173705,0,10389.315852599,15119.558165425,22063.251021886,-0.0015919890431794,-0.028070446754297,-19883.369367217
