time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0048662959520685,0,9694.8271103663,13573.502033826,20069.37675655,-0.00084877419591803,-0.026599460255223,-17139.404418021
