time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0032130281195267,0,8537.2916597111,12608.266344506,18308.544533895,-0.0014906876159084,-0.02266758527955,-16825.061088943
