time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0027174722521662,0,6642.2617144584,9642.1204138788,14082.215352187,-0.00096877048287566,-0.017569091725618,-12647.787212942
