time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.006118314637637,0,13912.791191067,20228.032685019,29527.225783934,-0.0022372586395825,-0.039864157329839,-26575.866936029
