time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0030171329558034,0,6005.3235625523,8341.3285271867,12367.138599725,-0.00042421050296457,-0.015931908803945,-10440.793328086
