time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0029167480483636,0,6502.1545195425,9302.8092440541,13653.397318479,-0.00080866068410572,-0.017588989343278,-12021.784878394
