time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.003623783564572,0,9606.3600151923,14352.88338956,20761.909400184,-0.0019797053915295,-0.027203181927271,-19370.031503464
