time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0035468690126572,0,9216.3738514126,13737.829188896,19887.658493443,-0.001875937473784,-0.02628694077798,-18498.114605701
