time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0036800546575009,0,8381.212544335,12169.150638408,17771.584213437,-0.0013166876158625,-0.023818525776191,-15966.16182992
