time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0036064741949924,0,8663.0825469867,12653.987028667,18442.530165799,-0.0014189535413621,-0.024047948675112,-16702.843880336
