time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0028482910493749,0,7612.9245183198,11386.768067594,16465.469213712,-0.0015791516217171,-0.021508463986645,-15382.97253751
