time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.024375967768614,0,30885.175983462,15802.523183595,29156.089881598,0,-0.023320738048999,-32960.466971311
