time,max_disp_x,max_disp_y,max_force_x,max_force_y,max_moment_z,min_disp_x,min_disp_y,min_moment_z
0,0,0,0,0,0,0,0,0
1,0.0047147850434637,0,12336.015806165,18137.205688749,26376.338394523,-0.0020486638530235,-0.032500845211804,-24096.913505074
